# x,rho,u,p
-9.899999999999999911e-01 9.999999999991403543e-01 -6.867987522365847465e-13 9.999999999987957411e-01
-9.699999999999999734e-01 9.999999999991131538e-01 -3.223772464111251113e-13 9.999999999987592147e-01
-9.499999999999999556e-01 9.999999999995773381e-01 -6.333173811586279193e-13 9.999999999994091393e-01
-9.299999999999999378e-01 1.000000000000111466e+00 -8.757493913074392838e-13 1.000000000000154765e+00
-9.100000000000000311e-01 9.999999999995929922e-01 -3.085289559418409434e-13 9.999999999994281241e-01
-8.900000000000000133e-01 9.999999999993243183e-01 4.262961438209069015e-14 9.999999999990523136e-01
-8.699999999999999956e-01 9.999999999994015898e-01 2.200329185303965388e-13 9.999999999991642241e-01
-8.499999999999999778e-01 9.999999999999069633e-01 2.895286228257484828e-13 9.999999999998689937e-01
-8.300000000000000711e-01 1.000000000002036593e+00 -2.875084939934255547e-12 1.000000000002849943e+00
-8.100000000000000533e-01 1.000000000007312151e+00 -1.005626374087495419e-11 1.000000000010235812e+00
-7.900000000000000355e-01 9.999999999983604226e-01 -5.606507991259787671e-13 9.999999999977029486e-01
-7.700000000000000178e-01 9.999999999405161377e-01 8.783920127366345293e-11 9.999999999167232811e-01
-7.500000000000000000e-01 9.999999998441195803e-01 2.100696576884480843e-10 9.999999997817651254e-01
-7.299999999999999822e-01 1.000000000140397693e+00 -1.201285411634780381e-10 1.000000000196554106e+00
-7.099999999999999645e-01 1.000000001350379586e+00 -2.000751694795918770e-09 1.000000001890529733e+00
-6.899999999999999467e-01 1.000000002852419856e+00 -3.700152768623668263e-09 1.000000003993388731e+00
-6.699999999999999289e-01 9.999999958783958309e-01 4.104256903073634303e-09 9.999999942297523869e-01
-6.499999999999999112e-01 9.999999741814233900e-01 3.834999022719592786e-08 9.999999638539920355e-01
-6.300000000000000044e-01 9.999999522319772405e-01 5.964052941458284020e-08 9.999999331247648726e-01
-6.099999999999999867e-01 1.000000080060959196e+00 -8.141547867001072920e-08 1.000000112085346782e+00
-5.900000000000000799e-01 1.000000420995499795e+00 -6.210864181408985719e-07 1.000000589393809536e+00
-5.700000000000000622e-01 1.000000750841147923e+00 -9.137982310930311956e-07 1.000001051177761058e+00
-5.500000000000000444e-01 9.999989215280187249e-01 1.062556827204793069e-06 9.999984901398896175e-01
-5.300000000000000266e-01 9.999942244258850366e-01 8.365351869190663925e-06 9.999919142009399131e-01
-5.100000000000000089e-01 9.999890423561326180e-01 1.326826983949097084e-05 9.999846593170684805e-01
-4.899999999999999911e-01 1.000008434405565527e+00 -7.092358875520888057e-06 1.000011808211457520e+00
-4.699999999999999734e-01 1.000063104330116914e+00 -8.884554948122018903e-05 1.000088348258450388e+00
-4.499999999999999556e-01 1.000139150712161973e+00 -1.695021006490211586e-04 1.000194816766349248e+00
-4.299999999999999933e-01 1.000011782183087172e+00 -4.458227008703600955e-05 1.000016500913708972e+00
-4.100000000000000311e-01 9.995269580536743081e-01 6.462693513754265732e-04 9.993377908011017441e-01
-3.900000000000000133e-01 9.986462437406468107e-01 1.654891799474488695e-03 9.981051343268217968e-01
-3.699999999999999956e-01 9.987514589222086236e-01 1.709092185929199934e-03 9.982522730771088426e-01
-3.499999999999999778e-01 1.001303207621202507e+00 -1.798167738458927075e-03 1.001826092965657056e+00
-3.299999999999999600e-01 1.007765220147719631e+00 -9.359994776975726766e-03 1.010890722787011198e+00
-3.099999999999999423e-01 1.013834308135979301e+00 -1.714973154616646067e-02 1.019435519340995411e+00
-2.899999999999999800e-01 1.013748826994073315e+00 -1.610094289238747645e-02 1.019299009534890388e+00
-2.700000000000000178e-01 9.993484676962312019e-01 4.878341548486971025e-04 9.991186359480770385e-01
-2.500000000000000000e-01 9.717520875909240186e-01 3.453313238374088046e-02 9.606683070721794282e-01
-2.299999999999999822e-01 9.321624060038287141e-01 8.247931479061750004e-02 9.063799662172585814e-01
-2.099999999999999645e-01 8.876777161249753689e-01 1.396707200910652924e-01 8.463392742827734461e-01
-1.899999999999999467e-01 8.391210693791071318e-01 2.035130062797247674e-01 7.824597008777355311e-01
-1.699999999999999845e-01 7.909645805435944199e-01 2.712096529054284222e-01 7.201114942411551700e-01
-1.500000000000000222e-01 7.415918059448516342e-01 3.426305406279990806e-01 6.583914592648244524e-01
-1.300000000000000044e-01 6.945819628641108912e-01 4.157674686840574507e-01 6.003802287495624279e-01
-1.099999999999999867e-01 6.474311781588848458e-01 4.916516533260334443e-01 5.445424292479557060e-01
-8.999999999999996891e-02 6.032135842817503146e-01 5.683709211308669573e-01 4.929859266638058624e-01
-6.999999999999995115e-02 5.594573281203113480e-01 6.476979351497533788e-01 4.439239709366125664e-01
-4.999999999999998890e-02 5.183668343448637472e-01 7.276654381540608174e-01 3.988966704203084079e-01
-3.000000000000002665e-02 4.775670360317645358e-01 8.112462974296764662e-01 3.559111604839264587e-01
-1.000000000000000888e-02 4.393527176244391708e-01 8.965151141406501045e-01 3.164336125290487245e-01
1.000000000000000888e-02 3.985811526665615778e-01 9.914580514534878652e-01 2.765999280342925637e-01
3.000000000000002665e-02 3.716863050863081774e-01 1.063027253143344897e+00 2.500903236780943062e-01
5.000000000000004441e-02 4.213112241361477994e-01 9.357281658729048601e-01 2.992848470843133546e-01
7.000000000000006217e-02 4.250228848617269017e-01 9.274971595763880083e-01 3.029085597329000956e-01
9.000000000000007994e-02 4.260351063250363834e-01 9.286899933803816065e-01 3.024137521725915323e-01
1.100000000000000977e-01 4.289175517809714622e-01 9.280532205890361652e-01 3.027237354618787513e-01
1.300000000000001155e-01 4.273374207009684733e-01 9.277834067680679198e-01 3.028980534175572670e-01
1.500000000000000222e-01 4.128253682108924405e-01 9.276372214539063688e-01 3.029818279726366193e-01
1.699999999999999289e-01 3.808394935016711225e-01 9.277196606049926686e-01 3.029052772009146466e-01
1.899999999999999467e-01 3.372468644329869591e-01 9.278656606061725931e-01 3.028333884022819666e-01
2.099999999999999645e-01 2.958089044042661042e-01 9.278421875691118537e-01 3.030214893515881247e-01
2.299999999999999822e-01 2.684714811311347260e-01 9.271403434404508204e-01 3.033298017914162759e-01
2.500000000000000000e-01 2.575598091362120146e-01 9.243897413749545544e-01 3.026869908693745059e-01
2.700000000000000178e-01 2.574587841468548577e-01 9.204074218613794711e-01 3.011738061357193685e-01
2.900000000000000355e-01 2.631931953439408112e-01 9.275675814264389141e-01 3.039091387262927157e-01
3.100000000000000533e-01 2.717065402551791520e-01 9.524239289322091739e-01 3.135738288818681330e-01
3.300000000000000711e-01 2.647164394664585085e-01 9.220032257640619067e-01 3.014336475993245057e-01
3.500000000000000888e-01 2.087643828418438985e-01 6.532945955405390359e-01 2.157321602254293480e-01
3.700000000000001066e-01 1.338848245495448119e-01 9.000292637213923308e-02 1.114877540440523812e-01
3.900000000000001243e-01 1.142450809314093652e-01 -1.170288650786087820e-01 8.796491243391348080e-02
4.100000000000000311e-01 1.218925423560044130e-01 -3.231194733885655451e-02 9.653590392701769107e-02
4.299999999999999378e-01 1.256463138611585428e-01 6.902473562317140883e-03 1.007259071291700253e-01
4.499999999999999556e-01 1.255172416762265208e-01 5.359897437705434149e-03 1.005805867498685835e-01
4.699999999999999734e-01 1.250271572939597176e-01 2.581287714025169429e-04 1.000304532897066528e-01
4.899999999999999911e-01 1.249421049788991545e-01 -6.056783931735431042e-04 9.993515818134636464e-02
5.100000000000000089e-01 1.249847003058565664e-01 -1.570554975724963004e-04 9.998286478402930444e-02
5.300000000000000266e-01 1.250038465801429077e-01 4.114606577472103294e-05 1.000043082388937521e-01
5.500000000000000444e-01 1.250026836869228553e-01 2.774286959017338084e-05 1.000030057646826009e-01
5.700000000000000622e-01 1.250001048127213354e-01 9.420667529815614080e-07 1.000001173910655405e-01
5.900000000000000799e-01 1.249997014983451338e-01 -3.137760991266017793e-06 9.999966567815871121e-02
6.100000000000000977e-01 1.249999219452686550e-01 -7.896424091666384054e-07 9.999991257871174155e-02
6.300000000000001155e-01 1.250000182390979264e-01 1.963449708237415257e-07 1.000000204277912835e-01
6.500000000000001332e-01 1.250000130061066084e-01 1.352978871258415263e-07 1.000000145668403090e-01
6.700000000000000400e-01 1.250000008175516375e-01 7.104925259500840102e-09 1.000000009156579717e-01
6.899999999999999467e-01 1.249999987049688344e-01 -1.366187882425374248e-08 9.999999854956487244e-02
7.099999999999999645e-01 1.249999996267263380e-01 -3.813024187460186993e-09 9.999999958193343808e-02
7.299999999999999822e-01 1.250000000571704628e-01 6.580636898325901189e-10 1.000000000640312442e-01
7.500000000000000000e-01 1.250000000527520250e-01 5.482523738588606866e-10 1.000000000590823557e-01
7.700000000000000178e-01 1.250000000056392668e-01 4.979738528053208924e-11 1.000000000063158978e-01
7.900000000000000355e-01 1.249999999960079433e-01 -4.606617945786708095e-11 9.999999999552885988e-02
8.100000000000000533e-01 1.249999999983520960e-01 -1.715951967258156965e-11 9.999999999815448182e-02
8.300000000000000711e-01 1.249999999995653061e-01 -2.331893341268036276e-12 9.999999999951353358e-02
8.500000000000000888e-01 1.250000000001872669e-01 1.608444198592358480e-12 1.000000000002097683e-01
8.700000000000001066e-01 1.250000000004654888e-01 3.894697679063119878e-12 1.000000000005216438e-01
8.900000000000001243e-01 1.250000000000336398e-01 1.578763591978694989e-12 1.000000000000377254e-01
9.100000000000000311e-01 1.249999999992929683e-01 -2.439004979501704354e-12 9.999999999920805571e-02
9.299999999999999378e-01 1.249999999998361450e-01 1.163827057371956619e-12 9.999999999981631915e-02
9.499999999999999556e-01 1.250000000000465739e-01 5.571081880295537579e-12 1.000000000000520889e-01
9.699999999999999734e-01 1.249999999996816713e-01 3.341973032885593029e-12 9.999999999964334640e-02
9.899999999999999911e-01 1.249999999992423283e-01 1.410294835201043346e-12 9.999999999915140658e-02
